縣市,使照序號,公寓大廈名稱,行政區,地址,戶數,管理組織型態,建物型態,重劃區標記,資料來源
桃園市,,國豐商圈管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,日興管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,國家廣場公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,Me時代社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,里宸管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,雙星名廈管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,惜緣管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,美麗一森社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,康晶釀社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,越發管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,秀山官邸管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,青和寬逸管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,國豐富居管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,龍門名廈管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,重久壹會社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,佳康名邸管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,昭揚大郡社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,京澄雲朗社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,盛場社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,富域社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,合雄5號花園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,一方社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,炳興管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,?大京采社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,鼎銘華廈社區管理委員會,桃園區,,0,,華廈,,前次彙整(2026-08)
桃園市,,麗晶花園廣場管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,中悅美樹花園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,欣年新象管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,大睦敦品社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,嘉園大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,昭揚樂社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,陽明青社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,福島3號管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,遠雄青溪公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,清柏林大廈管理負責人,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,樂活資產大樓管理負責人,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,尊勝白金花園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,鴻苑社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,大德華廈社區管理委員會,桃園區,,0,,華廈,,前次彙整(2026-08)
桃園市,,名人新宿富貴社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,永恆之藝社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,水悟道社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,福倉雲硯社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,清龍居公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,昭揚天?社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,星洲社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,清溪翫社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,鉅慶富登社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,第一家庭公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,龍安居管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,快樂家園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,百川水硯管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,民有華廈社區管理委員會,桃園區,,0,,華廈,,前次彙整(2026-08)
桃園市,,新豪門天下管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,豪門社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,復興吉祥管理委員會,桃園區,,0,,其他,復興,前次彙整(2026-08)
桃園市,,富榮庭園管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,昭揚天馳社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,法拉利管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,清快居公寓大廈管理負責人,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,邦里望族社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,京澄泰然社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,謙昌M+社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,如意居C管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,協祥公寓大廈管理負責人,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,莊敬天下社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,利晉學府社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,福萬御邸管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,寶祥世紀大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,百世企業大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,站前賦都社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,如意居B棟管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,吉祥新貴社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,盟通華夏管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,源峰欣境公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,鈺苑管理負責人,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,賓士園大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,全家福名園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,藝文金鑽華廈管理委員會,桃園區,,0,,華廈,,前次彙整(2026-08)
桃園市,,東門名園大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,昭揚君邸社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,巨磊居社區管理負責人,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,民族金鑽大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,悅峰華社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,桃園大地社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,捷運第一站管理負責人,桃園區,,0,,社區,捷運,前次彙整(2026-08)
桃園市,,璟都城品社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,京澄為美社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,三民金鑽管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,富貴桃園社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,傳世經典社區管委會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,天?社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,君頂會社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,合展?禾社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,逸林天廈管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,俬藏泱社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,紐約公寓社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,敏盛智醫城管理負責人,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,威泰雙學苑社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,遠雄青晉公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,可升管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,亞昕向陽管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,大陽明馥園區社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,逸偉站前ONE社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,新光桃園國際金融大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,好時機大樓管理負責人,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,大千公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,公園琚公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,璟都米蘭社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,金色大地社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,上林大樓管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,當代桃源公寓大廈管理委員會,桃園區,,0,,大樓,,前次彙整(2026-08)
桃園市,,永美藝文管理負責人,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,如意居A棟管委會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,捷運第一站B棟社區管理負責人,桃園區,,0,,社區,捷運,前次彙整(2026-08)
桃園市,,歐風翠庭管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,厚陞園管理委員會,桃園區,,0,,其他,,前次彙整(2026-08)
桃園市,,統領財經社區管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
桃園市,,富貴新城管理委員會,桃園區,,0,,社區,,前次彙整(2026-08)
臺中市,,管理負責人,未標註,,0,,其他,,Canva(2025-03)+DB11403(2025-06)+Canva(2025-03)
臺中市,,管理委員會,未標註,,0,,其他,,Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+Canva(2025-03)+DB11403(2025-06)+Canva(2025-03)
臺中市,,管理委員,未標註,,0,,其他,,DB11403(2025-06)
臺中市,,管負責人,未標註,,0,,其他,,DB11403(2025-06)
臺中市,,日太資產管理股份有限公司,未標註,,0,,其他,,DB11403(2025-06)
臺中市,,管理組織型態,未標註,,0,,其他,,DB11403(2025-06)
臺中市,-,中正大樓,中區,中區大誠街5-4-4號,0,管理委員會,大樓,中正,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,058-00533,成功大樓,中區,"中區三民路二段,成功路233號",78,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,058-00569,觀光大樓,中區,中區公園路21-10號之6,159,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,061 -00059,金園大樓,中區,中區公園路52號等,93,管理負責人,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,061 -00809,中華商場大樓,中區,中區中華路一段171-1號之24,0,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,061-00260,幸福大樓,中區,中區大誠街39巷2,108,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+住址8485(2026-07)+Canva(2025-03)+前次彙整(2026-08)
臺中市,061-00402,榮木大樓,中區,中區成功路357號,13,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+DB11403(2025-06)+Canva(2025-03)+前次彙整(2026-08)
臺中市,064-00439,中英大樓,中區,中區成功路238-5號之4,0,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,066-00731,台中公園大廈,中區,中區公園路2號,259,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,066-00826,公園大廈,中區,中區公園路85-1號,19,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,066-01074,台中實業大樓,中區,中區民權路102號,41,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,067-00549,竹圍大樓,中區,中區成功路359-2號,122,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,067-00857,美通大樓,中區,中區公園路及市府路19之2號及156號,24,管理委員會,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+住址8485(2026-07)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
臺中市,067-00979,永安大樓,中區,中區三民路二段116號2樓之1,15,管理負責人,大樓,,1131231(2025-03)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+DB11403(2025-06)+1140331(2025-06)+1140331(2025-06)+1120930(2023-11)+Canva(2025-03)+前次彙整(2026-08)
